Year,Performance Level,Result (%),PercProf,PercProfLEA,PercProfSTATE,Assessment,Gender,Service,Race
2022,PL 1,0.18,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,Hispanic
2022,PL 2,0.663,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,Hispanic
2022,PL 3,0.151,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,Hispanic
2022,PL 3/4,0.157,15.7,15.7,9.5,3ELA,Female,Students with Disabilities,Hispanic
2022,PL 1,0.15,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,2+
2022,PL 2,0.4,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,2+
2022,PL 3,0.45,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,2+
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,2+
2022,PL 3/4,0.45,45.0,45.0,18.3,3ELA,Female,Students with Disabilities,2+
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,White
2022,PL 2,0.43,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,White
2022,PL 3,0.456,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,White
2022,PL 4,0.079,0.0,0.0,0.0,3ELA,Female,Students with Disabilities,White
2022,PL 3/4,0.535,53.5,53.5,25.7,3ELA,Female,Students with Disabilities,White
2022,PL 1,0.052,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,All Students
2022,PL 2,0.3,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,All Students
2022,PL 3,0.535,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,All Students
2022,PL 4,0.113,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,All Students
2022,PL 3/4,0.648,64.8,64.8,52.4,3ELA,Female,Students without Disabilities,All Students
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Am. Ind/AK
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Am. Ind/AK
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Am. Ind/AK
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Am. Ind/AK
2022,PL 3/4,0.00,0.0,0.0,39.7,3ELA,Female,Students without Disabilities,Am. Ind/AK
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Asian
2022,PL 2,0.124,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Asian
2022,PL 3,0.63,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Asian
2022,PL 4,0.234,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Asian
2022,PL 3/4,0.864,86.4,86.4,79.1,3ELA,Female,Students without Disabilities,Asian
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,African Am.
2022,PL 2,0.348,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,African Am.
2022,PL 3,0.546,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,African Am.
2022,PL 4,0.056,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,African Am.
2022,PL 3/4,0.602,60.2,60.2,40.3,3ELA,Female,Students without Disabilities,African Am.
2022,PL 1,0.106,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Hispanic
2022,PL 2,0.488,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Hispanic
2022,PL 3,0.371,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,Hispanic
2022,PL 3/4,0.406,40.6,40.6,34.0,3ELA,Female,Students without Disabilities,Hispanic
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,HI/Pac. Isl.
2022,PL 2,0.294,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,HI/Pac. Isl.
2022,PL 3,0.647,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,HI/Pac. Isl.
2022,PL 4,0.059,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,HI/Pac. Isl.
2022,PL 3/4,0.706,70.6,70.6,57.4,3ELA,Female,Students without Disabilities,HI/Pac. Isl.
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,2+
2022,PL 2,0.181,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,2+
2022,PL 3,0.603,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,2+
2022,PL 4,0.195,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,2+
2022,PL 3/4,0.798,79.8,79.8,59.7,3ELA,Female,Students without Disabilities,2+
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,White
2022,PL 2,0.123,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,White
2022,PL 3,0.68,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,White
2022,PL 4,0.188,0.0,0.0,0.0,3ELA,Female,Students without Disabilities,White
2022,PL 3/4,0.868,86.8,86.8,69.4,3ELA,Female,Students without Disabilities,White
2022,PL 1,0.099,0.0,0.0,0.0,3ELA,Female,Title 1,All Students
2022,PL 2,0.501,0.0,0.0,0.0,3ELA,Female,Title 1,All Students
2022,PL 3,0.374,0.0,0.0,0.0,3ELA,Female,Title 1,All Students
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Title 1,All Students
2022,PL 3/4,0.4,40.0,40.0,31.2,3ELA,Female,Title 1,All Students
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,Am. Ind/AK
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,Am. Ind/AK
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,Am. Ind/AK
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,Am. Ind/AK
2022,PL 3/4,0.00,0.0,0.0,27.8,3ELA,Female,Title 1,Am. Ind/AK
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Title 1,Asian
2022,PL 2,0.373,0.0,0.0,0.0,3ELA,Female,Title 1,Asian
2022,PL 3,0.506,0.0,0.0,0.0,3ELA,Female,Title 1,Asian
2022,PL 4,0.084,0.0,0.0,0.0,3ELA,Female,Title 1,Asian
2022,PL 3/4,0.59,59.0,59.0,58.7,3ELA,Female,Title 1,Asian
2022,PL 1,0.063,0.0,0.0,0.0,3ELA,Female,Title 1,African Am.
2022,PL 2,0.434,0.0,0.0,0.0,3ELA,Female,Title 1,African Am.
2022,PL 3,0.474,0.0,0.0,0.0,3ELA,Female,Title 1,African Am.
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Title 1,African Am.
2022,PL 3/4,0.502,50.2,50.2,27.3,3ELA,Female,Title 1,African Am.
2022,PL 1,0.131,0.0,0.0,0.0,3ELA,Female,Title 1,Hispanic
2022,PL 2,0.575,0.0,0.0,0.0,3ELA,Female,Title 1,Hispanic
2022,PL 3,0.285,0.0,0.0,0.0,3ELA,Female,Title 1,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Title 1,Hispanic
2022,PL 3/4,0.294,29.4,29.4,24.3,3ELA,Female,Title 1,Hispanic
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,HI/Pac. Isl.
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,HI/Pac. Isl.
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,HI/Pac. Isl.
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Title 1,HI/Pac. Isl.
2022,PL 3/4,0.00,0.0,0.0,30.4,3ELA,Female,Title 1,HI/Pac. Isl.
2022,PL 1,0.064,0.0,0.0,0.0,3ELA,Female,Title 1,2+
2022,PL 2,0.362,0.0,0.0,0.0,3ELA,Female,Title 1,2+
2022,PL 3,0.489,0.0,0.0,0.0,3ELA,Female,Title 1,2+
2022,PL 4,0.085,0.0,0.0,0.0,3ELA,Female,Title 1,2+
2022,PL 3/4,0.574,57.4,57.4,38.9,3ELA,Female,Title 1,2+
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Title 1,White
2022,PL 2,0.191,0.0,0.0,0.0,3ELA,Female,Title 1,White
2022,PL 3,0.662,0.0,0.0,0.0,3ELA,Female,Title 1,White
2022,PL 4,0.132,0.0,0.0,0.0,3ELA,Female,Title 1,White
2022,PL 3/4,0.794,79.4,79.4,48.0,3ELA,Female,Title 1,White
2022,PL 1,0.139,0.0,0.0,0.0,3ELA,Female,Homeless,All Students
2022,PL 2,0.611,0.0,0.0,0.0,3ELA,Female,Homeless,All Students
2022,PL 3,0.25,0.0,0.0,0.0,3ELA,Female,Homeless,All Students
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Homeless,All Students
2022,PL 3/4,0.25,25.0,25.0,14.8,3ELA,Female,Homeless,All Students
2022,PL 1,0.087,0.0,0.0,0.0,3ELA,Female,Homeless,African Am.
2022,PL 2,0.696,0.0,0.0,0.0,3ELA,Female,Homeless,African Am.
2022,PL 3,0.217,0.0,0.0,0.0,3ELA,Female,Homeless,African Am.
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Homeless,African Am.
2022,PL 3/4,0.217,21.7,21.7,11.1,3ELA,Female,Homeless,African Am.
2022,PL 1,0.25,0.0,0.0,0.0,3ELA,Female,Homeless,Hispanic
2022,PL 2,0.417,0.0,0.0,0.0,3ELA,Female,Homeless,Hispanic
2022,PL 3,0.333,0.0,0.0,0.0,3ELA,Female,Homeless,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Homeless,Hispanic
2022,PL 3/4,0.333,33.3,33.3,9.2,3ELA,Female,Homeless,Hispanic
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Homeless,2+
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Homeless,2+
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Homeless,2+
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Homeless,2+
2022,PL 3/4,0.00,0.0,0.0,26.5,3ELA,Female,Homeless,2+
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,All Students
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,All Students
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,All Students
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,All Students
2022,PL 3/4,0.00,0.0,0.0,30.9,3ELA,Female,Foster Care,All Students
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,Hispanic
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,Hispanic
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,Hispanic
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Foster Care,Hispanic
2022,PL 3/4,0.00,0.0,0.0,33.3,3ELA,Female,Foster Care,Hispanic
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Military Connected,All Students
2022,PL 2,0.122,0.0,0.0,0.0,3ELA,Female,Military Connected,All Students
2022,PL 3,0.694,0.0,0.0,0.0,3ELA,Female,Military Connected,All Students
2022,PL 4,0.163,0.0,0.0,0.0,3ELA,Female,Military Connected,All Students
2022,PL 3/4,0.857,85.7,85.7,69.3,3ELA,Female,Military Connected,All Students
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Asian
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Asian
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Asian
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Asian
2022,PL 3/4,0.00,0.0,0.0,83.3,3ELA,Female,Military Connected,Asian
2022,PL 1,0.1,0.0,0.0,0.0,3ELA,Female,Military Connected,African Am.
2022,PL 2,0.1,0.0,0.0,0.0,3ELA,Female,Military Connected,African Am.
2022,PL 3,0.8,0.0,0.0,0.0,3ELA,Female,Military Connected,African Am.
2022,PL 4,0.05,0.0,0.0,0.0,3ELA,Female,Military Connected,African Am.
2022,PL 3/4,0.8,80.0,80.0,56.5,3ELA,Female,Military Connected,African Am.
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Hispanic
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Hispanic
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Hispanic
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,Hispanic
2022,PL 3/4,0.00,0.0,0.0,61.9,3ELA,Female,Military Connected,Hispanic
2022,PL 1,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,2+
2022,PL 2,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,2+
2022,PL 3,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,2+
2022,PL 4,0.00,0.0,0.0,0.0,3ELA,Female,Military Connected,2+
2022,PL 3/4,0.00,0.0,0.0,62.7,3ELA,Female,Military Connected,2+
2022,PL 1,0.05,0.0,0.0,0.0,3ELA,Female,Military Connected,White
2022,PL 2,0.125,0.0,0.0,0.0,3ELA,Female,Military Connected,White
2022,PL 3,0.75,0.0,0.0,0.0,3ELA,Female,Military Connected,White
2022,PL 4,0.125,0.0,0.0,0.0,3ELA,Female,Military Connected,White
2022,PL 3/4,0.875,87.5,87.5,75.9,3ELA,Female,Military Connected,White
2022,PL 1,0.091,0.0,0.0,0.0,4ELA,All Students,All Students,All Students
2022,PL 2,0.36,0.0,0.0,0.0,4ELA,All Students,All Students,All Students
2022,PL 3,0.467,0.0,0.0,0.0,4ELA,All Students,All Students,All Students
2022,PL 4,0.081,0.0,0.0,0.0,4ELA,All Students,All Students,All Students
2022,PL 3/4,0.548,54.8,54.8,46.3,4ELA,All Students,All Students,All Students
2022,PL 1,0.15,0.0,0.0,0.0,4ELA,All Students,All Students,Am. Ind/AK
2022,PL 2,0.35,0.0,0.0,0.0,4ELA,All Students,All Students,Am. Ind/AK
2022,PL 3,0.5,0.0,0.0,0.0,4ELA,All Students,All Students,Am. Ind/AK
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,All Students,Am. Ind/AK
2022,PL 3/4,0.5,50.0,50.0,40.7,4ELA,All Students,All Students,Am. Ind/AK
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,All Students,Asian
2022,PL 2,0.199,0.0,0.0,0.0,4ELA,All Students,All Students,Asian
2022,PL 3,0.595,0.0,0.0,0.0,4ELA,All Students,All Students,Asian
2022,PL 4,0.176,0.0,0.0,0.0,4ELA,All Students,All Students,Asian
2022,PL 3/4,0.771,77.1,77.1,72.1,4ELA,All Students,All Students,Asian
2022,PL 1,0.09,0.0,0.0,0.0,4ELA,All Students,All Students,African Am.
2022,PL 2,0.434,0.0,0.0,0.0,4ELA,All Students,All Students,African Am.
2022,PL 3,0.438,0.0,0.0,0.0,4ELA,All Students,All Students,African Am.
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,All Students,African Am.
2022,PL 3/4,0.476,47.6,47.6,33.2,4ELA,All Students,All Students,African Am.
2022,PL 1,0.179,0.0,0.0,0.0,4ELA,All Students,All Students,Hispanic
2022,PL 2,0.506,0.0,0.0,0.0,4ELA,All Students,All Students,Hispanic
2022,PL 3,0.296,0.0,0.0,0.0,4ELA,All Students,All Students,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,All Students,Hispanic
2022,PL 3/4,0.315,31.5,31.5,30.3,4ELA,All Students,All Students,Hispanic
2022,PL 1,0.00,0.0,0.0,0.0,4ELA,All Students,All Students,HI/Pac. Isl.
2022,PL 2,0.00,0.0,0.0,0.0,4ELA,All Students,All Students,HI/Pac. Isl.
2022,PL 3,0.00,0.0,0.0,0.0,4ELA,All Students,All Students,HI/Pac. Isl.
2022,PL 4,0.00,0.0,0.0,0.0,4ELA,All Students,All Students,HI/Pac. Isl.
2022,PL 3/4,0.00,0.0,0.0,43.5,4ELA,All Students,All Students,HI/Pac. Isl.
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,All Students,2+
2022,PL 2,0.232,0.0,0.0,0.0,4ELA,All Students,All Students,2+
2022,PL 3,0.592,0.0,0.0,0.0,4ELA,All Students,All Students,2+
2022,PL 4,0.142,0.0,0.0,0.0,4ELA,All Students,All Students,2+
2022,PL 3/4,0.735,73.5,73.5,53.6,4ELA,All Students,All Students,2+
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,All Students,White
2022,PL 2,0.225,0.0,0.0,0.0,4ELA,All Students,All Students,White
2022,PL 3,0.619,0.0,0.0,0.0,4ELA,All Students,All Students,White
2022,PL 4,0.133,0.0,0.0,0.0,4ELA,All Students,All Students,White
2022,PL 3/4,0.752,75.2,75.2,62.5,4ELA,All Students,All Students,White
2022,PL 1,0.054,0.0,0.0,0.0,4ELA,All Students,ADA 504,All Students
2022,PL 2,0.377,0.0,0.0,0.0,4ELA,All Students,ADA 504,All Students
2022,PL 3,0.502,0.0,0.0,0.0,4ELA,All Students,ADA 504,All Students
2022,PL 4,0.067,0.0,0.0,0.0,4ELA,All Students,ADA 504,All Students
2022,PL 3/4,0.569,56.9,56.9,42.5,4ELA,All Students,ADA 504,All Students
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,ADA 504,Asian
2022,PL 2,0.429,0.0,0.0,0.0,4ELA,All Students,ADA 504,Asian
2022,PL 3,0.571,0.0,0.0,0.0,4ELA,All Students,ADA 504,Asian
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,ADA 504,Asian
2022,PL 3/4,0.571,57.1,57.1,65.4,4ELA,All Students,ADA 504,Asian
2022,PL 1,0.071,0.0,0.0,0.0,4ELA,All Students,ADA 504,African Am.
2022,PL 2,0.554,0.0,0.0,0.0,4ELA,All Students,ADA 504,African Am.
2022,PL 3,0.339,0.0,0.0,0.0,4ELA,All Students,ADA 504,African Am.
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,ADA 504,African Am.
2022,PL 3/4,0.375,37.5,37.5,24.0,4ELA,All Students,ADA 504,African Am.
2022,PL 1,0.13,0.0,0.0,0.0,4ELA,All Students,ADA 504,Hispanic
2022,PL 2,0.489,0.0,0.0,0.0,4ELA,All Students,ADA 504,Hispanic
2022,PL 3,0.337,0.0,0.0,0.0,4ELA,All Students,ADA 504,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,ADA 504,Hispanic
2022,PL 3/4,0.38,38.0,38.0,31.2,4ELA,All Students,ADA 504,Hispanic
2022,PL 1,0.054,0.0,0.0,0.0,4ELA,All Students,ADA 504,2+
2022,PL 2,0.324,0.0,0.0,0.0,4ELA,All Students,ADA 504,2+
2022,PL 3,0.568,0.0,0.0,0.0,4ELA,All Students,ADA 504,2+
2022,PL 4,0.054,0.0,0.0,0.0,4ELA,All Students,ADA 504,2+
2022,PL 3/4,0.622,62.2,62.2,42.8,4ELA,All Students,ADA 504,2+
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,ADA 504,White
2022,PL 2,0.28,0.0,0.0,0.0,4ELA,All Students,ADA 504,White
2022,PL 3,0.605,0.0,0.0,0.0,4ELA,All Students,ADA 504,White
2022,PL 4,0.095,0.0,0.0,0.0,4ELA,All Students,ADA 504,White
2022,PL 3/4,0.7,70.0,70.0,51.2,4ELA,All Students,ADA 504,White
2022,PL 1,0.173,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,All Students
2022,PL 2,0.534,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,All Students
2022,PL 3,0.282,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,All Students
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,All Students
2022,PL 3/4,0.292,29.2,29.2,25.5,4ELA,All Students,Economically Disadvantaged,All Students
2022,PL 1,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Am. Ind/AK
2022,PL 2,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Am. Ind/AK
2022,PL 3,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Am. Ind/AK
2022,PL 4,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Am. Ind/AK
2022,PL 3/4,0.00,0.0,0.0,32.0,4ELA,All Students,Economically Disadvantaged,Am. Ind/AK
2022,PL 1,0.104,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Asian
2022,PL 2,0.427,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Asian
2022,PL 3,0.438,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Asian
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Asian
2022,PL 3/4,0.469,46.9,46.9,48.4,4ELA,All Students,Economically Disadvantaged,Asian
2022,PL 1,0.143,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,African Am.
2022,PL 2,0.51,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,African Am.
2022,PL 3,0.336,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,African Am.
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,African Am.
2022,PL 3/4,0.348,34.8,34.8,21.6,4ELA,All Students,Economically Disadvantaged,African Am.
2022,PL 1,0.214,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Hispanic
2022,PL 2,0.572,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Hispanic
2022,PL 3,0.211,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,Hispanic
2022,PL 3/4,0.214,21.4,21.4,22.7,4ELA,All Students,Economically Disadvantaged,Hispanic
2022,PL 1,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2022,PL 2,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2022,PL 3,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2022,PL 4,0.00,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2022,PL 3/4,0.00,0.0,0.0,26.9,4ELA,All Students,Economically Disadvantaged,HI/Pac. Isl.
2022,PL 1,0.185,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,2+
2022,PL 2,0.508,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,2+
2022,PL 3,0.292,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,2+
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,2+
2022,PL 3/4,0.308,30.8,30.8,30.2,4ELA,All Students,Economically Disadvantaged,2+
2022,PL 1,0.118,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,White
2022,PL 2,0.521,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,White
2022,PL 3,0.336,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,White
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Economically Disadvantaged,White
2022,PL 3/4,0.361,36.1,36.1,35.4,4ELA,All Students,Economically Disadvantaged,White
2022,PL 1,0.072,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,All Students
2022,PL 2,0.32,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,All Students
2022,PL 3,0.511,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,All Students
2022,PL 4,0.098,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,All Students
2022,PL 3/4,0.608,60.8,60.8,54.6,4ELA,All Students,Non-economically Disadvantaged,All Students
2022,PL 1,0.125,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2022,PL 2,0.375,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2022,PL 3,0.5,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2022,PL 3/4,0.5,50.0,50.0,45.5,4ELA,All Students,Non-economically Disadvantaged,Am. Ind/AK
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Asian
2022,PL 2,0.183,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Asian
2022,PL 3,0.606,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Asian
2022,PL 4,0.187,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Asian
2022,PL 3/4,0.793,79.3,79.3,75.0,4ELA,All Students,Non-economically Disadvantaged,Asian
2022,PL 1,0.06,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,African Am.
2022,PL 2,0.39,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,African Am.
2022,PL 3,0.497,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,African Am.
2022,PL 4,0.053,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,African Am.
2022,PL 3/4,0.55,55.0,55.0,43.9,4ELA,All Students,Non-economically Disadvantaged,African Am.
2022,PL 1,0.165,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Hispanic
2022,PL 2,0.484,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Hispanic
2022,PL 3,0.327,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Hispanic
2022,PL 4,0.05,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,Hispanic
2022,PL 3/4,0.351,35.1,35.1,32.8,4ELA,All Students,Non-economically Disadvantaged,Hispanic
2022,PL 1,0.00,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2022,PL 2,0.00,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2022,PL 3,0.00,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2022,PL 4,0.00,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2022,PL 3/4,0.00,0.0,0.0,50.8,4ELA,All Students,Non-economically Disadvantaged,HI/Pac. Isl.
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,2+
2022,PL 2,0.203,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,2+
2022,PL 3,0.625,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,2+
2022,PL 4,0.156,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,2+
2022,PL 3/4,0.781,78.1,78.1,64.1,4ELA,All Students,Non-economically Disadvantaged,2+
2022,PL 1,0.05,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,White
2022,PL 2,0.211,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,White
2022,PL 3,0.632,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,White
2022,PL 4,0.138,0.0,0.0,0.0,4ELA,All Students,Non-economically Disadvantaged,White
